datetime,S,sigma,K,expiry,T_years,contracts,shares,opt_price_straddle,opt_value,delta_opt,gamma_opt,vega_1pct_opt,theta_day_opt,cash,equity
2023-05-24,411.09,0.177219336033649,416.0,2023-05-31,0.019178082191780823,1.0,36.27243932019244,9.027278387531197,902.7278387531197,-36.27243932019244,7.0764042966065785,40.644589633457336,-51.450051344296035,76638.063384946,92452.02830383704
2023-05-25,414.65,0.16595216193552464,416.0,2023-05-31,0.01643835616438356,1.0,36.27243932019244,7.132809555580764,713.2809555580764,-11.302268782376789,8.952816966711774,41.991785920367626,-58.071897141822774,76638.063384946,92391.71130462187
2023-05-26,420.02,0.15770795350884542,416.0,2023-05-31,0.0136986301369863,1.0,-40.40576223611587,6.973340205680984,697.3340205680984,40.40576223611587,8.941800153186252,34.079690069619375,-53.746381770953946,108844.44160262661,92570.54736878132
2023-05-30,420.18,0.15766116649188963,416.0,2023-05-31,0.0027397260273972603,1.0,-40.40576223611587,4.558064419024184,455.80644190241844,77.5881571737562,10.990699333563285,8.381619701692546,-66.07279696301256,108844.44160262661,92322.55486815787
2023-05-31,417.85,0.1583935800425219,418.0,2023-06-30,0.0821917808219178,1.0,-40.40576223611587,15.14141393939778,1514.141393939778,1.1809153454068966,4.204557671233181,95.57121164385886,-25.229777268787267,107515.30020868684,92145.8938522656
2023-06-01,421.82,0.14467389134615283,422.0,2023-06-30,0.07945205479452055,1.0,-40.40576223611587,13.727652639660903,1372.7652639660903,0.7921190886268359,4.638192418524809,94.86333592725973,-23.6624964735758,107542.56770067527,91871.37433820296
2023-06-02,427.92,0.1396365860990372,422.0,2023-06-30,0.07671232876712329,1.0,-40.40576223611587,13.954189438113474,1395.4189438113474,29.571446539468415,4.486060985295596,87.99433881150536,-21.941480478001107,107542.56770067527,91647.55286840792
2023-06-05,427.1,0.1352129974795876,422.0,2023-06-30,0.0684931506849315,1.0,-40.40576223611587,12.67041208617971,1267.0412086179708,27.90323757752551,4.952991166979056,83.67433724155131,-22.62771590109609,107542.56770067527,91552.30785824815
2023-06-06,428.03,0.13054538882412403,422.0,2023-06-30,0.06575342465753424,1.0,-40.40576223611587,12.355733317010476,1235.5733317010477,34.0479465359317,5.053536751923337,79.47375993046082,-21.61444352382728,107542.56770067527,91483.26262245164
2023-06-07,426.55,0.13018096022835626,422.0,2023-06-30,0.06301369863013699,1.0,-40.40576223611587,11.652313281477205,1165.2313281477204,26.953917333066624,5.394263855048496,80.51087015425064,-22.784744316306206,107542.56770067527,91472.72114700777
2023-06-08,429.13,0.1286555688393764,422.0,2023-06-30,0.06027397260273973,1.0,-40.40576223611587,12.198836197887232,1219.883619788723,41.509756349589644,5.07067998692486,72.41063597331218,-21.172799002653388,107542.56770067527,91423.1265720796
2023-06-09,429.9,0.12941350107113583,422.0,2023-06-30,0.057534246575342465,1.0,-40.40576223611587,12.378099457038388,1237.8099457038388,46.01375712045845,4.954810076235072,68.18171470494998,-21.0086533547641,107542.56770067527,91409.9404610729
2023-06-12,433.8,0.13719281369774208,422.0,2023-06-30,0.049315068493150684,1.0,-40.40576223611587,14.393248130982514,1439.3248130982513,64.26552259944596,3.9524056846137743,50.321272456264666,-19.176991547571216,107542.56770067527,91453.87285574645
2023-06-13,436.66,0.1351157811142256,422.0,2023-06-30,0.04657534246575343,1.0,-40.40576223611587,16.149651988508445,1614.9651988508444,76.42585575874246,3.1026261795510957,37.22874590627781,-14.794679655969864,107542.56770067527,91513.95276150375
2023-06-14,437.18,0.12866439312229244,422.0,2023-06-30,0.043835616438356165,1.0,-40.40576223611587,16.20720054793461,1620.7200547934613,81.49413968999042,2.815032287185106,30.34516099364567,-12.201067885767753,107542.56770067527,91498.6966210836
2023-06-15,442.6,0.13249191356383255,422.0,2023-06-30,0.0410958904109589,1.0,-92.62123548628772,20.953269670375352,2095.3269670375353,92.62123548628772,1.3573395978060983,14.477684406471026,-6.393920369955351,130653.13616120133,91754.30430200792
2023-06-16,439.46,0.13181691965970807,422.0,2023-06-30,0.038356164383561646,1.0,-92.62123548628772,18.01391427771835,1801.391427771835,88.66483604281117,2.008049435969272,19.607374012496333,-9.230655874796703,130653.13616120133,91751.19944216916
2023-06-20,437.18,0.13089958513866887,422.0,2023-06-30,0.0273972602739726,1.0,-92.62123548628772,15.58187293584312,1558.1872935843119,89.9388687796195,2.1882486861641217,14.999012033227672,-9.816822263197022,130653.13616120133,91719.17172489036
2023-06-21,434.94,0.12789333903754474,422.0,2023-06-30,0.024657534246575342,1.0,-92.62123548628772,13.439798314268646,1343.9798314268646,86.99638216124632,2.903826924821056,17.32315531241526,-12.308423197615385,130653.13616120133,91712.43583022221
2023-06-22,436.51,0.12201556329516618,422.0,2023-06-30,0.021917808219178082,1.0,-92.62123548628772,14.694533924407516,1469.4533924407515,93.9958397378409,1.7268252415122667,8.799320467205515,-6.710337771379786,130653.13616120133,91692.49405152263
2023-06-23,433.21,0.12534741341785316,422.0,2023-06-30,0.019178082191780823,1.0,-92.62123548628772,11.634885903920935,1163.4885903920936,87.12380225576295,3.347227184541153,15.100895017991903,-13.520415219998789,130653.13616120133,91692.17932657871
2023-06-26,431.44,0.13023056536727007,422.0,2023-06-30,0.010958904109589041,1.0,-92.62123548628772,9.696229996889873,969.6229996889873,89.68057620949979,3.5957967567507474,9.552477067430823,-15.550306114367476,130653.13616120133,91662.25332268633
2023-06-27,436.17,0.12623369406450985,422.0,2023-06-30,0.00821917808219178,1.0,-92.62123548628772,14.175583899970956,1417.5583899970957,99.61670273702153,0.24437827391828146,0.4823672980415551,-1.0148500987950317,130653.13616120133,91672.0902691443
2023-06-28,436.39,0.124365040588143,422.0,2023-06-30,0.005479452054794521,1.0,-92.62123548628772,14.390259917947764,1439.0259917947765,99.97346165453536,0.025698354696889292,0.033349578271872196,-0.10368804138447094,130653.13616120133,91673.18119913503
2023-06-29,438.11,0.12364893602127419,422.0,2023-06-30,0.0027397260273972603,1.0,-92.62123548628772,16.110000003232336,1611.0000003232337,99.99999930405659,1.4617302423027987e-06,9.504539588768073e-07,-5.876131037616256e-06,130653.13616120133,91685.84668262706
2023-06-30,443.28,0.12486915285015214,443.0,2023-07-28,0.07671232876712329,1.0,-2.8368480219230277,12.22980643456438,1222.980643456438,2.8368480219230277,5.201152136361794,97.89852845504774,-21.82947555974701,91758.53224254132,91723.99489483972
2023-07-03,443.79,0.1210191573055375,444.0,2023-08-02,0.0821917808219178,1.0,-2.8368480219230277,12.288736132296947,1228.8736132296947,0.2961794651534788,5.181926369208389,101.51466281139116,-20.475364912650576,91651.87551227219,91621.78434185266
2023-07-05,443.13,0.1245375378155195,444.0,2023-08-02,0.07671232876712329,1.0,-2.8368480219230277,12.22671975634546,1222.671975634546,-3.1601014692249016,5.2159719470015675,97.85048774346478,-21.760819317176384,91651.87551227219,91617.45502395199
2023-07-06,439.66,0.13442272764925345,444.0,2023-08-02,0.07397260273972603,1.0,-2.8368480219230277,13.35014583618252,1335.014583618252,-19.771928844473365,4.81061014491643,92.46506458056466,-23.017418876266436,91651.87551227219,91739.64149457177
2023-07-07,438.55,0.1305550015446856,444.0,2023-08-02,0.07123287671232877,1.0,-2.8368480219230277,13.03022238363127,1303.022238363127,-26.3906471324482,4.933117471428174,88.23353634057139,-22.152556679300712,91651.87551227219,91710.79805062099
2023-07-10,439.66,0.13145889761952434,444.0,2023-08-02,0.06301369863013699,1.0,-2.8368480219230277,12.144307599898042,1214.4307599898043,-22.1417799707724,5.2862666546691,84.64629140838056,-24.19023512201461,91651.87551227219,91619.05767094332
2023-07-11,442.46,0.13072042120500668,444.0,2023-08-02,0.06027397260273973,1.0,-2.8368480219230277,11.415475317982697,1141.5475317982696,-7.347474315269803,5.595141395587157,86.30428343416104,-25.640300641613205,91651.87551227219,91538.23126829039
2023-07-12,446.02,0.1225506497317874,444.0,2023-08-02,0.057534246575342465,1.0,-2.8368480219230277,10.561117466891119,1056.111746689112,13.429591251369732,5.999241061799434,84.14862583484793,-24.55349707166116,91651.87551227219,91442.6963042232
2023-07-13,449.56,0.12336737982832269,444.0,2023-08-02,0.0547945205479452,1.0,-2.8368480219230277,11.235335897160269,1123.5335897160269,34.39548449470722,5.565567281984327,76.03652042941783,-23.451065741600026,91651.87551227219,91500.0757052525
2023-07-14,449.28,0.12185120736314536,444.0,2023-08-02,0.052054794520547946,1.0,-2.8368480219230277,10.78940053643521,1078.940053643521,33.94310738521613,5.800822343331354,74.27015159906972,-23.81554642997496,91651.87551227219,91456.27648662614
2023-07-17,450.84,0.11953856231295865,444.0,2023-08-02,0.043835616438356165,1.0,-2.8368480219230277,10.55115438826789,1055.115438826789,46.69480968084603,5.822628441827331,62.01533672766114,-23.16632560555823,91651.87551227219,91428.0263888952
2023-07-18,454.19,0.11753579113638456,444.0,2023-08-02,0.0410958904109589,1.0,-66.50737214797044,12.14069067353698,1214.069067353698,66.50737214797044,4.631686571186061,46.151181991086766,-18.081385624005485,120570.39086508167,91577.47657654868
2023-07-19,455.2,0.11888163770367646,444.0,2023-08-02,0.038356164383561646,1.0,-66.50737214797044,12.723713707918279,1272.3713707918278,72.05859161352852,4.194273475618349,39.62882551161371,-16.82549884676383,120570.39086508167,91568.60643411735
2023-07-20,452.18,0.12095450843114297,444.0,2023-08-02,0.03561643835616438,1.0,-66.50737214797044,10.639980981361958,1063.998098136196,58.27266703479532,5.5629154959887215,49.00018395767316,-22.79535832167667,120570.39086508167,91561.0854253486
2023-07-21,452.18,0.11862523550226053,444.0,2023-08-02,0.03287671232876712,1.0,-66.50737214797044,10.304424617191813,1030.4424617191812,60.99367494014807,5.670104093575692,45.21465278451699,-22.348328477984445,120570.39086508167,91527.52978893158
2023-07-24,454.2,0.1178877024742194,444.0,2023-08-02,0.024657534246575342,1.0,-66.50737214797044,11.082306511785774,1108.2306511785773,78.36237940800848,4.419729336459445,26.503796148911814,-17.358175749112657,120570.39086508167,91470.97308665207
2023-07-25,455.44,0.11620618915010864,444.0,2023-08-02,0.021917808219178082,1.0,-66.50737214797044,11.915920607189811,1191.5920607189812,86.30643406457428,3.3692886801088395,17.80028460571239,-12.928145248857378,120570.39086508167,91471.86535472899
2023-07-26,455.51,0.10997894861705859,444.0,2023-08-02,0.019178082191780823,1.0,-66.50737214797044,11.772735447934426,1177.2735447934426,90.85903575964971,2.766920922704745,12.108973195497233,-9.512372434806645,120570.39086508167,91452.8913227531
2023-07-27,452.49,0.11969936863722297,444.0,2023-08-02,0.01643835616438356,1.0,-66.50737214797044,9.209233354762382,920.9233354762382,78.57153038162062,5.313942689443922,21.40844302362963,-21.35480927862023,120570.39086508167,91397.39337732276
2023-07-28,456.92,0.1149829445813261,444.0,2023-08-02,0.0136986301369863,1.0,-66.50737214797044,12.991872362283,1299.1872362283,96.74933555458102,1.319540582228606,4.33923982499515,-4.989385723225006,120570.39086508167,91481.02961945932
2023-07-31,457.79,0.11369009988407022,444.0,2023-08-02,0.005479452054794521,1.0,-66.50737214797044,13.79025789952802,1379.0257899528021,99.97258731754322,0.02762390812041896,0.03606429970101327,-0.10250384588143106,120570.39086508167,91503.00675941509
2023-08-01,456.48,0.11611630594039399,456.0,2023-08-31,0.0821917808219178,1.0,-3.8481916235842073,12.123766651688214,1212.3766651688215,3.8481916235842073,5.244515788093281,104.29668551090177,-20.18424307225488,92003.3517556234,91459.1059084585
2023-08-02,450.13,0.1356375815605925,456.0,2023-08-31,0.07945205479452055,1.0,-3.8481916235842073,14.605898865379203,1460.5898865379204,-25.085560278086593,4.40520259396163,96.18934653963669,-22.49463851125873,92003.3517556234,91731.75514663736
2023-08-03,448.84,0.13287909647825197,456.0,2023-08-31,0.07671232876712329,1.0,-3.8481916235842073,14.494074517806354,1449.4074517806353,-31.93824756902075,4.437799426858887,91.13235860783745,-21.62425977096694,92003.3517556234,91725.5368790745
2023-08-04,446.81,0.1404696961950339,456.0,2023-08-31,0.07397260273972603,1.0,-3.8481916235842073,15.667797631216303,1566.7797631216304,-39.26067754376486,4.096139455802885,84.97164887014682,-22.10359574440856,92003.3517556234,91850.72101941136
2023-08-07,450.71,0.1340204823673165,456.0,2023-08-31,0.06575342465753424,1.0,-3.8481916235842073,13.14012332526795,1314.012332526795,-25.28182239634465,4.890438112672604,87.54507301767494,-24.44340190564737,92003.3517556234,91582.94564148455
2023-08-08,448.75,0.13532800391574995,456.0,2023-08-31,0.06301369863013699,1.0,-3.8481916235842073,13.600515066975703,1360.0515066975704,-35.07461426112977,4.719709215212303,81.0488417857975,-23.843865170772606,92003.3517556234,91636.52727123754
2023-08-09,445.75,0.13489715466514507,456.0,2023-08-31,0.06027397260273973,1.0,49.70825188621346,14.615047657279433,1461.5047657279433,-49.70825188621346,4.318479467042451,69.7663766749856,-21.38928569261887,68130.56706113109,91749.52510513869
2023-08-10,445.91,0.13241422488540824,456.0,2023-08-31,0.057534246575342465,1.0,49.70825188621346,14.151281732599102,1415.1281732599102,-50.89343338234684,4.444530068746073,67.32577254846424,-21.22592854003854,68130.56706113109,91711.10183297246
2023-08-11,445.65,0.1263537803088681,456.0,2023-08-31,0.0547945205479452,1.0,49.70825188621346,13.691733486551811,1369.1733486551811,-55.36110259214577,4.5298769503738825,62.287313208103946,-19.67559372281606,68130.56706113109,91652.2228628773
2023-08-14,448.11,0.12679079965145262,456.0,2023-08-31,0.04657534246575343,1.0,49.70825188621346,11.811427221768653,1181.1427221768654,-46.749500636684616,5.3553410610213685,63.50387165421984,-23.681490200005147,68130.56706113109,91586.47453603908
2023-08-15,442.89,0.13807682599119525,456.0,2023-08-31,0.043835616438356165,1.0,49.70825188621346,15.237526961267847,1523.7526961267847,-68.00781263746461,3.8000865050340886,45.11626567204424,-19.46722113928559,68130.56706113109,91669.60743514296
2023-08-16,439.64,0.1405479566526074,456.0,2023-08-31,0.0410958904109589,1.0,49.70825188621346,17.565827516032854,1756.5827516032855,-79.52368715631724,2.85056455485022,31.823519586823927,-14.90910217140777,68130.56706113109,91740.88567198926
2023-08-17,436.29,0.14749164065520515,456.0,2023-08-31,0.038356164383561646,1.0,49.70825188621346,20.415510294391858,2041.5510294391859,-87.02837579291499,2.008778648404388,21.631427437566682,-11.394481151716894,68130.56706113109,91859.33130600635
2023-08-18,436.5,0.14400291293676748,456.0,2023-08-31,0.03561643835616438,1.0,49.70825188621346,20.052813235684802,2005.2813235684803,-88.91917176992754,1.886377725691956,18.433971886099,-10.2097909561259,68130.56706113109,91833.50033303174
2023-08-21,439.34,0.1437448204619812,456.0,2023-08-31,0.0273972602739726,1.0,49.70825188621346,17.1981983988734,1719.81983988734,-87.94354512044906,2.287572393081034,17.389042881122883,-12.497924234763506,68130.56706113109,91689.21028470746
2023-08-22,438.15,0.1422727430636928,456.0,2023-08-31,0.024657534246575342,1.0,49.70825188621346,18.14427336546008,1814.427336546008,-92.4303067679143,1.6831842741463816,11.335707911906098,-8.959790328864923,68130.56706113109,91724.66496162153
2023-08-23,443.03,0.14030709348895065,456.0,2023-08-31,0.021917808219178082,1.0,49.70825188621346,13.671200167694955,1367.1200167694956,-83.20310776995265,3.351480293911425,20.229245837963294,-17.739416793738013,68130.56706113109,91519.93391104974
2023-08-24,436.89,0.15057584000166,456.0,2023-08-31,0.019178082191780823,1.0,49.70825188621346,19.246942410818633,1924.6942410818633,-95.89110702466202,1.0874197125997944,5.993794932193094,-6.446576476519056,68130.56706113109,91772.29946878075
2023-08-25,439.97,0.14019675273651003,456.0,2023-08-31,0.01643835616438356,1.0,49.70825188621346,16.170086580209063,1617.0086580209063,-95.25108670973114,1.4154717382009285,6.314568400388053,-7.377349872224863,68130.56706113109,91617.71530152933
2023-08-28,442.76,0.13777958633116305,456.0,2023-08-31,0.00821917808219178,1.0,49.70825188621346,13.274540168622064,1327.4540168622063,-98.13592544246448,0.90632218842577,2.012021590676421,-4.620258374212765,68130.56706113109,91466.84668313316
2023-08-29,449.16,0.13911572823765408,456.0,2023-08-31,0.005479452054794521,1.0,49.70825188621346,7.133945423142038,713.3945423142038,-85.63976403061595,5.9201434045134445,9.10432469402918,-31.663868998048155,68130.56706113109,91170.92002065692
2023-08-30,451.01,0.13221004992158036,456.0,2023-08-31,0.0027397260273972603,1.0,49.70825188621346,5.139344216441394,513.9344216441394,-88.73894906553095,7.261614954223095,5.3502880498857115,-35.36809250851124,68130.56706113109,91063.42016597636
2023-08-31,450.35,0.1302096482392274,450.0,2023-09-29,0.07945205479452055,1.0,-3.1535691450611303,13.185305775019202,1318.53057750192,3.1535691450611303,4.823416528484939,101.20533354162657,-22.720536000670474,91183.35758506368,91081.67829808732
2023-09-01,451.19,0.13124486785852174,451.0,2023-09-29,0.07671232876712329,1.0,-3.1535691450611303,13.083629181669778,1308.3629181669778,2.3743478512410485,4.862653601269451,99.66433216258892,-23.357914473012144,91185.26665322867,91070.77070883552
2023-09-05,449.24,0.13121708155141704,451.0,2023-09-29,0.06575342465753424,1.0,-3.1535691450611303,12.165121535932911,1216.5121535932913,-7.916676789570659,5.252514614207339,91.46034979938946,-25.002417038224202,91185.26665322867,90985.06940409468
2023-09-06,446.22,0.134426032787979,451.0,2023-09-29,0.06301369863013699,1.0,-3.1535691450611303,12.674943672967828,1267.494367296783,-23.497718401645123,5.067468587694429,85.46877559150623,-24.976583543504855,91185.26665322867,91045.57539661627
2023-09-07,444.85,0.1333608122783083,451.0,2023-09-29,0.06027397260273973,1.0,-3.1535691450611303,12.714827882726809,1271.4827882726809,-31.304152606019464,5.050903817890928,80.34416410297943,-24.35173406044326,91185.26665322867,91053.88420732091
2023-09-08,445.52,0.13005279971695455,451.0,2023-09-29,0.057534246575342465,1.0,-3.1535691450611303,12.002553856711273,1200.2553856711274,-29.330655594227338,5.348616054126341,79.4368418172385,-24.597580188106473,91185.26665322867,90980.54391339216
2023-09-11,448.45,0.1307226923024364,451.0,2023-09-29,0.049315068493150684,1.0,-3.1535691450611303,10.614332400800919,1061.4332400800918,-14.34819235111442,6.029569870703296,78.17088221004293,-28.385300505981782,91185.26665322867,90832.4818102061
2023-09-12,445.99,0.13332020172758566,451.0,2023-09-29,0.04657534246575343,1.0,-3.1535691450611303,11.062029137234731,1106.202913723473,-29.1493857156385,5.7981505583601916,71.61298053996245,-28.08075591735723,91185.26665322867,90885.00926394633
2023-09-13,446.51,0.12565883964961583,451.0,2023-09-29,0.043835616438356165,1.0,-3.1535691450611303,10.092909937992687,1009.2909937992687,-28.649451095602995,6.349370335203387,69.72896217995161,-27.381438992202085,91185.26665322867,90786.45748806669
2023-09-14,450.36,0.12155068963225862,451.0,2023-09-29,0.0410958904109589,1.0,-3.1535691450611303,8.875122687026021,887.5122687026021,-3.6140112550788084,7.182536074853303,72.77014808127387,-29.484205613068067,91185.26665322867,90652.53752176154
2023-09-15,443.37,0.13194453662308162,451.0,2023-09-29,0.038356164383561646,1.0,48.261123732196154,11.159618575596355,1115.9618575596355,-48.261123732196154,5.647540419498416,56.18476116234288,-26.475972417299438,68389.5342722391,90903.03055894256
2023-09-18,443.63,0.1332032964955999,451.0,2023-09-29,0.030136986301369864,1.0,48.261123732196154,10.263430173324451,1026.343017332445,-51.66726955838892,6.083587352023937,48.06360658443183,-29.101049265972456,68389.5342722391,90825.95961088574
2023-09-19,442.71,0.13326573384187046,451.0,2023-09-29,0.0273972602739726,1.0,48.261123732196154,10.492822761537866,1049.2822761537866,-59.348010717345126,5.789537722981541,41.42935602263224,-27.605567664761004,68389.5342722391,90804.49863587345
2023-09-20,438.64,0.14117873698333827,451.0,2023-09-29,0.024657534246575342,1.0,48.261123732196154,13.350321326708041,1335.032132670804,-78.59099678682276,3.79236292592598,25.40067719488083,-19.922419582748667,68389.5342722391,90893.82571880044
2023-09-21,431.39,0.15804171872020023,451.0,2023-09-29,0.021917808219178082,1.0,48.261123732196154,19.838170966518298,1983.8170966518298,-94.10113188148341,1.3293553330136907,8.569393699208957,-8.464510678831488,68389.5342722391,91192.71753572303
2023-09-22,430.42,0.1525664589389401,451.0,2023-09-29,0.019178082191780823,1.0,48.261123732196154,20.66827443936255,2066.827443936255,-97.21955033063234,0.7801192938712984,4.228731854613567,-4.608304606147778,68389.5342722391,91228.91459298723
2023-09-25,432.23,0.14997861011995847,451.0,2023-09-29,0.010958904109589041,1.0,99.3059333967058,18.784339153993315,1878.4339153993315,-99.3059333967058,0.3073878391287768,0.9438716615439829,-1.7695069991247803,46326.43619094811,91127.8736984056
2023-09-26,425.88,0.16475786054788516,451.0,2023-09-29,0.00821917808219178,1.0,99.3059333967058,25.120190508821334,2512.0190508821333,-99.98715027096763,0.008207493943909933,0.020158564186282552,-0.055354698450818876,46326.43619094811,91130.8661568193
2023-09-27,426.05,0.15449258575432526,451.0,2023-09-29,0.005479452054794521,1.0,99.3059333967058,24.950000608067132,2495.000060806713,-99.99993328967633,7.062393994620337e-05,0.00010852201643409181,-0.00041914617325440563,46326.43619094811,91130.72917542132
2023-09-28,428.52,0.14980080118089995,451.0,2023-09-29,0.0027397260273972603,1.0,99.3059333967058,22.480000000035442,2248.0000000035443,-99.99999999282623,1.4227827664050871e-08,1.0722648269558519e-08,-8.031306507804283e-08,46326.43619094811,91129.01477010801
2023-09-29,427.48,0.15085238192428357,427.0,2023-10-27,0.07671232876712329,1.0,-3.810874459423541,14.246955988566413,1424.6955988566413,3.810874459423541,4.462145889441698,94.36103714914442,-25.418905740704012,91334.11361442963,91129.7365993719
2023-10-02,427.31,0.1510347264245407,427.0,2023-11-01,0.0821917808219178,1.0,-3.810874459423541,14.758547640279915,1475.8547640279915,3.0639680159912865,4.309090581361196,97.67354260090424,-24.586827976072158,91205.57914053783,91053.00913930954
2023-10-03,421.59,0.1665345132798891,427.0,2023-11-01,0.07945205479452055,1.0,-3.810874459423541,16.47255075090854,1647.255075090854,-19.598914228185123,3.9094918615325436,91.94122817835982,-26.398944284548918,91205.57914053783,91246.20765228031
2023-10-04,424.66,0.1612108426616192,427.0,2023-11-01,0.07671232876712329,1.0,-3.810874459423541,15.284069395069963,1528.4069395069964,-8.024726694705286,4.1866621690072945,93.37057728076338,-26.8791954343459,91205.57914053783,91115.66013210602
2023-10-05,424.5,0.16074939485415157,427.0,2023-11-01,0.07397260273972603,1.0,-3.810874459423541,14.984351436062354,1498.4351436062354,-8.953159728212706,4.272005992650813,91.53927928600359,-27.249784723352317,91205.57914053783,91086.29807611878
2023-10-06,429.54,0.15820579663037274,427.0,2023-11-01,0.07123287671232877,1.0,-3.810874459423541,14.569465827561942,1456.9465827561942,12.835773572355524,4.342151957350877,90.28489949649232,-27.46845086256866,91205.57914053783,91025.60270799324
2023-10-09,432.29,0.15964873628004783,427.0,2023-11-01,0.06301369863013699,1.0,-3.810874459423541,14.380577468488752,1438.0577468488752,25.653732858662977,4.365399702853015,82.06818898105452,-28.48278839047282,91205.57914053783,90996.2339673225
2023-10-10,434.54,0.156225268873436,427.0,2023-11-01,0.06027397260273973,1.0,-3.810874459423541,14.530998931176015,1453.0998931176014,36.56058082118464,4.27549601274525,76.0198700643743,-26.991419637569415,91205.57914053783,91002.70164605753
2023-10-11,436.32,0.1510257492950816,427.0,2023-11-01,0.057534246575342465,1.0,-3.810874459423541,14.628355854350701,1462.8355854350702,46.08868333601273,4.1803808861058025,69.15180553892147,-24.86596011100807,91205.57914053783,91005.65398183721
2023-10-12,433.66,0.15302366375826656,427.0,2023-11-01,0.0547945205479452,1.0,-3.810874459423541,13.428587967340889,1342.8587967340889,34.727518535977005,4.641892879899704,73.19637476681086,-28.001943601601337,91205.57914053783,90895.8141191983
2023-10-13,431.5,0.1649474533389906,427.0,2023-11-01,0.052054794520547946,1.0,-3.810874459423541,13.385248071625284,1338.5248071625283,23.382676004818542,4.700882057334414,75.15317041320833,-32.621905447394454,91205.57914053783,90899.7116184591
2023-10-16,436.04,0.15504776289464425,427.0,2023-11-01,0.043835616438356165,1.0,-3.810874459423541,13.42598431756386,1342.598431756386,49.17688837157414,4.528847851702513,58.52386707011446,-28.356233328639963,91205.57914053783,90886.48387300716
2023-10-17,436.02,0.15904706039155994,427.0,2023-11-01,0.0410958904109589,1.0,-3.810874459423541,13.354675394134333,1335.4675394134333,49.36084212551699,4.55129297063404,56.555084378813845,-29.983066402156577,91205.57914053783,90879.42919815342
2023-10-18,430.21,0.16884880123918622,427.0,2023-11-01,0.038356164383561646,1.0,-3.810874459423541,11.59695046898787,1159.695046898787,19.20074530376903,5.445276221018782,65.27006874157458,-39.359903085050526,91205.57914053783,90725.79788624802
2023-10-19,426.43,0.1780680861528014,427.0,2023-11-01,0.03561643835616438,1.0,-3.810874459423541,11.450165014570075,1145.0165014570075,-1.8306783227342915,5.56630042509287,64.19463324776552,-43.96544416811769,91205.57914053783,90725.52444626285
2023-10-20,421.19,0.18265187007974182,427.0,2023-11-01,0.03287671232876712,1.0,-3.810874459423541,12.151272985814757,1215.1272985814758,-30.87124696532349,5.286285873085831,56.31437299174109,-42.858023080456725,91205.57914053783,90815.60422555469
2023-10-23,420.46,0.1740167940682623,427.0,2023-11-01,0.024657534246575342,1.0,-3.810874459423541,10.67370541479552,1067.370541479552,-41.849297748039646,5.965942305402862,45.25527719898115,-43.75099029354017,91205.57914053783,90670.62940680816
2023-10-24,423.63,0.16296964609322456,427.0,2023-11-01,0.021917808219178082,1.0,-3.810874459423541,8.624958149526009,862.4958149526009,-24.82603335456448,7.425352284895684,47.59861580771726,-48.48205982944403,91205.57914053783,90453.67420824483
2023-10-25,417.55,0.17423155135471188,427.0,2023-11-01,0.019178082191780823,1.0,64.0049708626631,11.395146187163391,1139.514618716339,-64.0049708626631,5.208567753639617,30.343611763501954,-37.762961080428795,62889.07292630055,90753.86312872186
2023-10-26,412.55,0.17835533473552218,427.0,2023-11-01,0.01643835616438356,1.0,64.0049708626631,15.005522460417094,1500.5522460417094,-86.48400073555975,2.7703135081454042,13.823772960801442,-20.54619711443001,62889.07292630055,90794.87590173393
2023-10-27,410.68,0.18202198587748006,427.0,2023-11-01,0.0136986301369863,1.0,64.0049708626631,16.55656503872418,1655.656503872418,-93.10217317311064,1.7451456500899565,7.339048773372285,-13.358682321809075,62889.07292630055,90830.29086405145
2023-10-30,415.59,0.17635744465216657,427.0,2023-11-01,0.005479452054794521,1.0,64.0049708626631,11.48626177011165,1148.626177011165,-96.13799054354821,1.7324675829712761,2.891520153381158,-12.748527635263542,62889.07292630055,90637.52494412588
2023-10-31,418.2,0.1647005569555295,427.0,2023-11-01,0.0027397260273972603,1.0,64.0049708626631,8.818910196760426,881.8910196760426,-98.41026191774101,1.2091279440978784,0.9542068250047631,-7.857919776452597,62889.07292630055,90537.8427607423
2023-11-01,422.66,0.15824675954163514,423.0,2023-12-01,0.0821917808219178,1.0,-0.3957387959695968,15.306850057428306,1530.6850057428305,0.3957387959695968,4.160969669783006,96.68076171915682,-25.499028753455892,89011.99186487541,90375.41391111372
2023-11-02,430.76,0.1571746109104502,423.0,2023-12-01,0.07945205479452055,1.0,-0.3957387959695968,16.340925560609065,1634.0925560609066,33.4608327016531,3.8076279380989604,88.22928681275852,-23.909316940865228,89011.99186487541,90475.61597718445
2023-11-03,434.69,0.15177506483925562,423.0,2023-12-01,0.07671232876712329,1.0,-0.3957387959695968,17.30470284501591,1730.470284501591,49.683341296583315,3.4897224123429256,76.77428409776422,-20.80789633379571,89011.99186487541,90570.43845215697
2023-11-06,435.69,0.15111786070688224,423.0,2023-12-01,0.0684931506849315,1.0,-55.70165721153626,17.163638141217277,1716.3638141217277,55.70165721153626,3.450029461932923,67.78614387449336,-20.487394095764742,113108.22745935364,90555.93624298113
2023-11-07,436.93,0.15033986545553024,423.0,2023-12-01,0.06575342465753424,1.0,-55.70165721153626,17.63763273514654,1763.763273514654,61.00710671354188,3.2733128136115215,61.77372275679206,-19.3480274332153,113108.22745935364,90534.26564743175
